Number of total tracking : 31336
Total Time taken : 12:51:49

 | No    | X         | Y          | Heading | Speed | Damage | Date and Time         | 
 | 15399 | -34044.15 | 12800.72   | 8       | 98    | 0      | 12/6/2020 12:25:46 AM | 
 | 15401 | -34070.59 | 12750.41   | 8       | 99    | 0      | 12/6/2020 12:25:48 AM | 
 | 15403 | -34095.55 | 12701.41   | 7       | 99    | 0      | 12/6/2020 12:25:50 AM | 
 | 15405 | -34117.61 | 12651.53   | 6       | 98    | 0      | 12/6/2020 12:25:52 AM | 
 | 15407 | -34136.23 | 12601.27   | 5       | 99    | 0      | 12/6/2020 12:25:54 AM | 
 | 15409 | -34150.83 | 12547.31   | 4       | 98    | 0      | 12/6/2020 12:25:56 AM | 
 | 15411 | -34162.63 | 12493.13   | 3       | 98    | 0      | 12/6/2020 12:25:58 AM | 
 | 15413 | -34170.35 | 12438.22   | 2       | 99    | 0      | 12/6/2020 12:26:00 AM | 
 | 15415 | -34175.02 | 12382.96   | 1       | 98    | 0      | 12/6/2020 12:26:02 AM | 
 | 15417 | -34178.24 | 12328.98   | 1       | 98    | 0      | 12/6/2020 12:26:04 AM | 
 | 15419 | -34178.87 | 12273.52   | 0       | 99    | 0      | 12/6/2020 12:26:06 AM | 
 | 15421 | -34178.66 | 12217.61   | 100     | 98    | 0      | 12/6/2020 12:26:08 AM | 
 | 15423 | -34177.22 | 12163.09   | 99      | 99    | 0      | 12/6/2020 12:26:10 AM | 
 | 15425 | -34175.45 | 12108.12   | 100     | 98    | 0      | 12/6/2020 12:26:12 AM | 
 | 15427 | -34174.24 | 12055.41   | 100     | 99    | 0      | 12/6/2020 12:26:14 AM | 
 | 15429 | -34173.31 | 11998.61   | 0       | 99    | 0      | 12/6/2020 12:26:16 AM | 
 | 15431 | -34176.8  | 11942.4    | 2       | 98    | 0      | 12/6/2020 12:26:18 AM | 
 | 15433 | -34186.35 | 11889.63   | 4       | 99    | 0      | 12/6/2020 12:26:20 AM | 
 | 15435 | -34202.52 | 11838.62   | 6       | 98    | 0      | 12/6/2020 12:26:22 AM | 
 | 15437 | -34227.82 | 11787.32   | 8       | 98    | 0      | 12/6/2020 12:26:24 AM | 
 | 15439 | -34260.35 | 11744.43   | 13      | 99    | 0      | 12/6/2020 12:26:26 AM | 
 | 15441 | -34302.8  | 11710.99   | 15      | 99    | 0      | 12/6/2020 12:26:28 AM | 
 | 15443 | -34350.14 | 11680.33   | 16      | 98    | 0      | 12/6/2020 12:26:30 AM | 
 | 15445 | -34392.58 | 11646.18   | 12      | 99    | 0      | 12/6/2020 12:26:32 AM | 
 | 15447 | -34418.22 | 11598.85   | 4       | 99    | 0      | 12/6/2020 12:26:34 AM | 
 | 15449 | -34414.83 | 11545.07   | 96      | 99    | 0      | 12/6/2020 12:26:36 AM | 
 | 15451 | -34398.51 | 11491.59   | 96      | 99    | 0      | 12/6/2020 12:26:38 AM | 
 | 15453 | -34384.45 | 11439.06   | 96      | 98    | 0      | 12/6/2020 12:26:40 AM | 
 | 15455 | -34366.66 | 11386.97   | 94      | 98    | 0      | 12/6/2020 12:26:42 AM | 
 | 15457 | -34346.28 | 11334.96   | 94      | 99    | 0      | 12/6/2020 12:26:44 AM | 
 | 15459 | -34323.64 | 11285.34   | 93      | 98    | 0      | 12/6/2020 12:26:46 AM | 
 | 15461 | -34299.43 | 11234.44   | 93      | 98    | 0      | 12/6/2020 12:26:48 AM | 
 | 15463 | -34275.54 | 11185.97   | 93      | 99    | 0      | 12/6/2020 12:26:50 AM | 
 | 15465 | -34249.55 | 11136.99   | 92      | 98    | 0      | 12/6/2020 12:26:52 AM | 
 | 15467 | -34223.15 | 11088.23   | 93      | 99    | 0      | 12/6/2020 12:26:54 AM | 
 | 15469 | -34199.48 | 11038.09   | 93      | 98    | 0      | 12/6/2020 12:26:56 AM | 
 | 15471 | -34177.64 | 10986.63   | 94      | 98    | 0      | 12/6/2020 12:26:58 AM | 
 | 15473 | -34158.53 | 10935.55   | 95      | 99    | 0      | 12/6/2020 12:27:00 AM | 
 | 15475 | -34142.04 | 10882.11   | 96      | 99    | 0      | 12/6/2020 12:27:02 AM | 
 | 15477 | -34129.92 | 10831.26   | 97      | 99    | 0      | 12/6/2020 12:27:04 AM | 
 | 15479 | -34119.7  | 10774.01   | 98      | 99    | 0      | 12/6/2020 12:27:06 AM | 
 | 15481 | -34112.42 | 10721.76   | 98      | 99    | 0      | 12/6/2020 12:27:08 AM | 
 | 15483 | -34104.26 | 10665.99   | 98      | 99    | 0      | 12/6/2020 12:27:10 AM | 
 | 15485 | -34095.43 | 10612.17   | 97      | 98    | 0      | 12/6/2020 12:27:12 AM | 
 | 15487 | -34084.38 | 10557.35   | 97      | 99    | 0      | 12/6/2020 12:27:14 AM | 
 | 15489 | -34071.13 | 10503.98   | 96      | 99    | 0      | 12/6/2020 12:27:16 AM | 
 | 15491 | -34054.38 | 10451.61   | 94      | 98    | 0      | 12/6/2020 12:27:18 AM | 
 | 15493 | -34034.01 | 10402.02   | 93      | 99    | 0      | 12/6/2020 12:27:20 AM | 
 | 15495 | -34007.18 | 10351.43   | 92      | 99    | 0      | 12/6/2020 12:27:22 AM | 
 | 15497 | -33978.31 | 10305.16   | 91      | 98    | 0      | 12/6/2020 12:27:24 AM | 
 | 15499 | -33946.08 | 10260.61   | 89      | 99    | 0      | 12/6/2020 12:27:26 AM | 
 | 15501 | -33911.75 | 10217.64   | 89      | 98    | 0      | 12/6/2020 12:27:28 AM | 
 | 15503 | -33874.64 | 10172.79   | 89      | 98    | 0      | 12/6/2020 12:27:30 AM | 
 | 15505 | -33841.54 | 10132.97   | 89      | 99    | 0      | 12/6/2020 12:27:32 AM | 
 | 15507 | -33805.8  | 10089.4    | 89      | 98    | 0      | 12/6/2020 12:27:34 AM | 
 | 15509 | -33772.63 | 10045.55   | 90      | 98    | 0      | 12/6/2020 12:27:36 AM | 
 | 15511 | -33741.41 | 10000.32   | 91      | 99    | 0      | 12/6/2020 12:27:38 AM | 
 | 15513 | -33716.62 | 9951.444   | 95      | 98    | 0      | 12/6/2020 12:27:40 AM | 
 | 15515 | -33707.23 | 9897.413   | 99      | 98    | 0      | 12/6/2020 12:27:42 AM | 
 | 15517 | -33709.16 | 9842.979   | 2       | 99    | 0      | 12/6/2020 12:27:44 AM | 
 | 15519 | -33719.77 | 9789.029   | 3       | 98    | 0      | 12/6/2020 12:27:46 AM | 
 | 15521 | -33732.55 | 9735.061   | 4       | 99    | 0      | 12/6/2020 12:27:48 AM | 
 | 15523 | -33745.38 | 9681.598   | 4       | 98    | 0      | 12/6/2020 12:27:50 AM | 
 | 15525 | -33753.88 | 9627.292   | 2       | 98    | 0      | 12/6/2020 12:27:52 AM | 
 | 15527 | -33757.32 | 9572.436   | 0       | 99    | 0      | 12/6/2020 12:27:54 AM | 
 | 15529 | -33756.79 | 9518.36    | 100     | 98    | 0      | 12/6/2020 12:27:56 AM | 
 | 15531 | -33758.09 | 9460.634   | 1       | 98    | 0      | 12/6/2020 12:27:58 AM | 
 | 15533 | -33760.2  | 9407.05    | 1       | 99    | 0      | 12/6/2020 12:28:00 AM | 
 | 15535 | -33764.18 | 9351.745   | 1       | 98    | 0      | 12/6/2020 12:28:02 AM | 
 | 15537 | -33770.81 | 9296.692   | 2       | 98    | 0      | 12/6/2020 12:28:04 AM | 
 | 15539 | -33780.34 | 9242.998   | 3       | 99    | 0      | 12/6/2020 12:28:06 AM | 
 | 15541 | -33791.13 | 9190.002   | 3       | 99    | 0      | 12/6/2020 12:28:08 AM | 
 | 15543 | -33806.52 | 9136.758   | 5       | 99    | 0      | 12/6/2020 12:28:10 AM | 
 | 15545 | -33826.29 | 9084.938   | 6       | 99    | 0      | 12/6/2020 12:28:12 AM | 
 | 15547 | -33848.63 | 9034.18    | 7       | 99    | 0      | 12/6/2020 12:28:14 AM | 
 | 15549 | -33872.43 | 8986.639   | 7       | 99    | 0      | 12/6/2020 12:28:16 AM | 
 | 15551 | -33896.1  | 8934.969   | 7       | 99    | 0      | 12/6/2020 12:28:18 AM | 
 | 15553 | -33917.52 | 8884.799   | 6       | 99    | 0      | 12/6/2020 12:28:20 AM | 
 | 15555 | -33940.4  | 8834.291   | 7       | 99    | 0      | 12/6/2020 12:28:22 AM | 
 | 15557 | -33963.86 | 8784.546   | 7       | 99    | 0      | 12/6/2020 12:28:24 AM | 
 | 15559 | -33986.96 | 8734.63    | 7       | 98    | 0      | 12/6/2020 12:28:26 AM | 
 | 15561 | -34009.38 | 8684.408   | 7       | 99    | 0      | 12/6/2020 12:28:28 AM | 
 | 15563 | -34032.13 | 8635.342   | 7       | 98    | 0      | 12/6/2020 12:28:30 AM | 
 | 15565 | -34052.4  | 8583.313   | 4       | 98    | 0      | 12/6/2020 12:28:32 AM | 
 | 15567 | -34060.2  | 8528.969   | 1       | 99    | 0      | 12/6/2020 12:28:35 AM | 
 | 15569 | -34055.51 | 8474.278   | 97      | 98    | 0      | 12/6/2020 12:28:36 AM | 
 | 15571 | -34041.76 | 8421.063   | 95      | 98    | 0      | 12/6/2020 12:28:38 AM | 
 | 15573 | -34021.14 | 8371.102   | 93      | 99    | 0      | 12/6/2020 12:28:40 AM | 
 | 15575 | -33992.97 | 8322.86    | 91      | 98    | 0      | 12/6/2020 12:28:42 AM | 
 | 15577 | -33959.66 | 8279.724   | 89      | 99    | 0      | 12/6/2020 12:28:44 AM | 
 | 15579 | -33919.73 | 8241.99    | 86      | 99    | 0      | 12/6/2020 12:28:46 AM | 
 | 15581 | -33874.55 | 8211.567   | 83      | 99    | 0      | 12/6/2020 12:28:48 AM | 
 | 15583 | -33823.39 | 8190.3     | 80      | 98    | 0      | 12/6/2020 12:28:50 AM | 
 | 15585 | -33771.39 | 8172.367   | 80      | 99    | 0      | 12/6/2020 12:28:52 AM | 
 | 15587 | -33719.38 | 8156.053   | 79      | 99    | 0      | 12/6/2020 12:28:54 AM | 
 | 15589 | -33663.3  | 8151.604   | 75      | 98    | 0      | 12/6/2020 12:28:56 AM | 
 | 15591 | -33610.48 | 8156.999   | 73      | 99    | 0      | 12/6/2020 12:28:58 AM | 
 | 15593 | -33555.41 | 8164.369   | 73      | 89    | 0      | 12/6/2020 12:29:00 AM | 
 | 15595 | -33519.38 | 8170.308   | 72      | 46    | 0      | 12/6/2020 12:29:02 AM | 
 | 15597 | -33500.17 | 8173.673   | 72      | 26    | 0      | 12/6/2020 12:29:04 AM | 
 | 15599 | -33482.95 | 8176.495   | 72      | 39    | 0      | 12/6/2020 12:29:06 AM | 
 | 15601 | -33458.01 | 8180.364   | 73      | 51    | 0      | 12/6/2020 12:29:08 AM | 
 | 15603 | -33425.5  | 8185.781   | 72      | 61    | 0      | 12/6/2020 12:29:10 AM | 
 | 15605 | -33388.97 | 8191.792   | 72      | 68    | 0      | 12/6/2020 12:29:12 AM | 
 | 15607 | -33350.75 | 8199.148   | 71      | 75    | 0      | 12/6/2020 12:29:14 AM | 
 | 15609 | -33314.14 | 8208.744   | 70      | 79    | 0      | 12/6/2020 12:29:16 AM | 
 | 15611 | -33275.15 | 8222.023   | 69      | 85    | 0      | 12/6/2020 12:29:18 AM | 
 | 15613 | -33231.52 | 8241.177   | 68      | 89    | 0      | 12/6/2020 12:29:20 AM | 
 | 15615 | -33187.15 | 8265.725   | 66      | 95    | 0      | 12/6/2020 12:29:22 AM | 
 | 15617 | -33145.8  | 8296.511   | 64      | 96    | 0      | 12/6/2020 12:29:24 AM | 
 | 15619 | -33102.2  | 8335.863   | 63      | 96    | 0      | 12/6/2020 12:29:26 AM | 
 | 15621 | -33065.84 | 8374.9     | 61      | 96    | 0      | 12/6/2020 12:29:28 AM | 
 | 15623 | -33029.94 | 8416.725   | 62      | 98    | 0      | 12/6/2020 12:29:30 AM | 
 | 15625 | -32989.88 | 8452.069   | 65      | 98    | 0      | 12/6/2020 12:29:32 AM | 
 | 15627 | -32943.46 | 8480.398   | 68      | 97    | 0      | 12/6/2020 12:29:34 AM | 
 | 15629 | -32893.2  | 8497.197   | 72      | 98    | 0      | 12/6/2020 12:29:36 AM | 
 | 15631 | -32837.46 | 8504.029   | 74      | 98    | 0      | 12/6/2020 12:29:38 AM | 
 | 15633 | -32783.47 | 8503.977   | 76      | 97    | 0      | 12/6/2020 12:29:40 AM | 
 | 15635 | -32728.28 | 8500.637   | 76      | 99    | 0      | 12/6/2020 12:29:42 AM | 
 | 15637 | -32673.51 | 8496.953   | 76      | 99    | 0      | 12/6/2020 12:29:44 AM | 
 | 15639 | -32618.14 | 8493.286   | 76      | 98    | 0      | 12/6/2020 12:29:46 AM | 
 | 15641 | -32563.75 | 8488.851   | 77      | 99    | 0      | 12/6/2020 12:29:48 AM | 
 | 15643 | -32509.44 | 8480.529   | 78      | 99    | 0      | 12/6/2020 12:29:50 AM | 
 | 15645 | -32457.84 | 8469.667   | 79      | 98    | 0      | 12/6/2020 12:29:52 AM | 
 | 15647 | -32401.92 | 8452.019   | 81      | 99    | 0      | 12/6/2020 12:29:54 AM | 
 | 15649 | -32353.21 | 8429.702   | 83      | 98    | 0      | 12/6/2020 12:29:56 AM | 
 | 15651 | -32306.08 | 8402.259   | 84      | 98    | 0      | 12/6/2020 12:29:59 AM | 
 | 15653 | -32259.14 | 8371.88    | 84      | 99    | 0      | 12/6/2020 12:30:00 AM | 
 | 15655 | -32214.96 | 8340.718   | 85      | 98    | 0      | 12/6/2020 12:30:02 AM | 
 | 15657 | -32170.37 | 8308.51    | 84      | 98    | 0      | 12/6/2020 12:30:04 AM | 
 | 15659 | -32124.63 | 8277.986   | 85      | 99    | 0      | 12/6/2020 12:30:06 AM | 
 | 15661 | -32080.69 | 8245.693   | 86      | 98    | 0      | 12/6/2020 12:30:08 AM | 
 | 15663 | -32039.38 | 8209.402   | 87      | 98    | 0      | 12/6/2020 12:30:10 AM | 
 | 15665 | -32000.68 | 8169.1     | 89      | 98    | 0      | 12/6/2020 12:30:12 AM | 
 | 15667 | -31967.27 | 8125.48    | 90      | 98    | 0      | 12/6/2020 12:30:14 AM | 
 | 15669 | -31938.48 | 8080.246   | 91      | 99    | 0      | 12/6/2020 12:30:17 AM | 
 | 15671 | -31909.5  | 8032.448   | 91      | 99    | 0      | 12/6/2020 12:30:19 AM | 
 | 15673 | -31881.54 | 7982.398   | 93      | 99    | 0      | 12/6/2020 12:30:21 AM | 
 | 15675 | -31861.87 | 7935.478   | 94      | 99    | 0      | 12/6/2020 12:30:23 AM | 
 | 15677 | -31841.72 | 7879.975   | 96      | 98    | 0      | 12/6/2020 12:30:25 AM | 
 | 15679 | -31831.28 | 7826.535   | 98      | 98    | 0      | 12/6/2020 12:30:27 AM | 
 | 15681 | -31822.41 | 7772.833   | 97      | 98    | 0      | 12/6/2020 12:30:29 AM | 
 | 15683 | -31820    | 7717.458   | 1       | 98    | 0      | 12/6/2020 12:30:31 AM | 
 | 15685 | -31826.59 | 7663.372   | 3       | 99    | 0      | 12/6/2020 12:30:33 AM | 
 | 15687 | -31840.88 | 7609.878   | 5       | 98    | 0      | 12/6/2020 12:30:35 AM | 
 | 15689 | -31860.49 | 7558.985   | 7       | 98    | 0      | 12/6/2020 12:30:37 AM | 
 | 15691 | -31889.24 | 7512.229   | 10      | 99    | 0      | 12/6/2020 12:30:39 AM | 
 | 15693 | -31924.58 | 7468.9     | 11      | 98    | 0      | 12/6/2020 12:30:41 AM | 
 | 15695 | -31961.15 | 7428.421   | 12      | 99    | 0      | 12/6/2020 12:30:43 AM | 
 | 15697 | -32000.02 | 7390.191   | 13      | 99    | 0      | 12/6/2020 12:30:45 AM | 
 | 15699 | -32042.84 | 7355.717   | 15      | 98    | 0      | 12/6/2020 12:30:47 AM | 
 | 15701 | -32089.84 | 7323.775   | 16      | 99    | 0      | 12/6/2020 12:30:49 AM | 
 | 15703 | -32137    | 7297.363   | 18      | 99    | 0      | 12/6/2020 12:30:51 AM | 
 | 15705 | -32185.55 | 7275.698   | 19      | 98    | 0      | 12/6/2020 12:30:53 AM | 
 | 15707 | -32240.14 | 7254.227   | 19      | 99    | 0      | 12/6/2020 12:30:55 AM | 
 | 15709 | -32290.94 | 7235.679   | 20      | 99    | 0      | 12/6/2020 12:30:57 AM | 
 | 15711 | -32342.22 | 7218.505   | 20      | 98    | 0      | 12/6/2020 12:30:59 AM | 
 | 15713 | -32395.87 | 7201.183   | 20      | 99    | 0      | 12/6/2020 12:31:01 AM | 
 | 15715 | -32447.29 | 7184.43    | 20      | 98    | 0      | 12/6/2020 12:31:03 AM | 
 | 15717 | -32499.58 | 7167.36    | 20      | 98    | 0      | 12/6/2020 12:31:05 AM | 
 | 15719 | -32552.23 | 7149.957   | 20      | 99    | 0      | 12/6/2020 12:31:07 AM | 
 | 15721 | -32604.61 | 7133.232   | 20      | 98    | 0      | 12/6/2020 12:31:09 AM | 
 | 15723 | -32655.98 | 7114.879   | 19      | 99    | 0      | 12/6/2020 12:31:11 AM | 
 | 15725 | -32706.98 | 7092.049   | 17      | 98    | 0      | 12/6/2020 12:31:13 AM | 
 | 15727 | -32751.88 | 7064.481   | 15      | 99    | 0      | 12/6/2020 12:31:15 AM | 
 | 15729 | -32797.55 | 7031.458   | 15      | 98    | 0      | 12/6/2020 12:31:17 AM | 
 | 15731 | -32839.9  | 6996.372   | 13      | 98    | 0      | 12/6/2020 12:31:19 AM | 
 | 15733 | -32878.97 | 6957.683   | 12      | 99    | 0      | 12/6/2020 12:31:21 AM | 
 | 15735 | -32915.75 | 6915.573   | 11      | 98    | 0      | 12/6/2020 12:31:23 AM | 
 | 15737 | -32949.47 | 6873.295   | 10      | 99    | 0      | 12/6/2020 12:31:25 AM | 
 | 15739 | -32979.57 | 6829.485   | 9       | 99    | 0      | 12/6/2020 12:31:27 AM | 
 | 15741 | -33010.95 | 6780.458   | 9       | 98    | 0      | 12/6/2020 12:31:29 AM | 
 | 15743 | -33041.17 | 6736.718   | 10      | 98    | 0      | 12/6/2020 12:31:31 AM | 
 | 15745 | -33072.07 | 6690.672   | 9       | 98    | 0      | 12/6/2020 12:31:33 AM | 
 | 15747 | -33104.6  | 6645.204   | 10      | 98    | 0      | 12/6/2020 12:31:35 AM | 
 | 15749 | -33137.36 | 6602.174   | 11      | 99    | 0      | 12/6/2020 12:31:37 AM | 
 | 15751 | -33173    | 6560.896   | 12      | 99    | 0      | 12/6/2020 12:31:39 AM | 
 | 15753 | -33210.28 | 6520.453   | 12      | 99    | 0      | 12/6/2020 12:31:41 AM | 
 | 15755 | -33249.1  | 6480.21    | 12      | 99    | 0      | 12/6/2020 12:31:43 AM | 
 | 15757 | -33286.91 | 6442.838   | 13      | 98    | 0      | 12/6/2020 12:31:45 AM | 
 | 15759 | -33327.29 | 6404.828   | 13      | 99    | 0      | 12/6/2020 12:31:47 AM | 
 | 15761 | -33369.46 | 6367.417   | 13      | 99    | 0      | 12/6/2020 12:31:49 AM | 
 | 15763 | -33409.6  | 6329.216   | 11      | 98    | 0      | 12/6/2020 12:31:51 AM | 
 | 15765 | -33437    | 6282.673   | 6       | 97    | 0      | 12/6/2020 12:31:53 AM | 
 | 15767 | -33451.41 | 6230.391   | 3       | 97    | 0      | 12/6/2020 12:31:55 AM | 
 | 15769 | -33452.43 | 6177.194   | 98      | 99    | 0      | 12/6/2020 12:31:57 AM | 
 | 15771 | -33434.62 | 6125.899   | 93      | 98    | 0      | 12/6/2020 12:31:59 AM | 
 | 15773 | -33405.68 | 6078.106   | 90      | 99    | 0      | 12/6/2020 12:32:01 AM | 
 | 15775 | -33372.52 | 6036.596   | 88      | 99    | 0      | 12/6/2020 12:32:03 AM | 
 | 15777 | -33331.25 | 5996.834   | 87      | 98    | 0      | 12/6/2020 12:32:05 AM | 
 | 15779 | -33290.47 | 5961.241   | 86      | 98    | 0      | 12/6/2020 12:32:07 AM | 
 | 15781 | -33250.05 | 5924.041   | 88      | 99    | 0      | 12/6/2020 12:32:09 AM | 
 | 15783 | -33213.33 | 5883.157   | 89      | 98    | 0      | 12/6/2020 12:32:11 AM | 
 | 15785 | -33178    | 5839.889   | 89      | 98    | 0      | 12/6/2020 12:32:13 AM | 
 | 15787 | -33144.62 | 5797.77    | 90      | 98    | 0      | 12/6/2020 12:32:15 AM | 
 | 15789 | -33113.01 | 5754.526   | 90      | 99    | 0      | 12/6/2020 12:32:17 AM | 
 | 15791 | -33080.98 | 5708.623   | 90      | 99    | 0      | 12/6/2020 12:32:19 AM | 
 | 15793 | -33048.71 | 5663.45    | 90      | 98    | 0      | 12/6/2020 12:32:21 AM | 
 | 15795 | -33011.66 | 5622.293   | 87      | 99    | 0      | 12/6/2020 12:32:23 AM | 
 | 15797 | -32966.06 | 5591.719   | 83      | 98    | 0      | 12/6/2020 12:32:25 AM | 
 | 15799 | -32916.66 | 5569.8     | 81      | 98    | 0      | 12/6/2020 12:32:27 AM | 
 | 15801 | -32868.27 | 5553.247   | 80      | 78    | 0      | 12/6/2020 12:32:29 AM | 
 | 15803 | -32833.63 | 5549.75    | 75      | 55    | 0      | 12/6/2020 12:32:31 AM | 
 | 15805 | -32806.71 | 5535.188   | 85      | 62    | 0      | 12/6/2020 12:32:33 AM | 
 | 15807 | -32772.98 | 5520.801   | 80      | 69    | 0      | 12/6/2020 12:32:35 AM | 
 | 15809 | -32734.29 | 5507.358   | 80      | 77    | 0      | 12/6/2020 12:32:37 AM | 
 | 15811 | -32691.33 | 5493.254   | 80      | 85    | 0      | 12/6/2020 12:32:39 AM | 
 | 15813 | -32647.32 | 5478.042   | 81      | 90    | 0      | 12/6/2020 12:32:41 AM | 
 | 15815 | -32599.29 | 5453.179   | 84      | 90    | 0      | 12/6/2020 12:32:43 AM | 
 | 15817 | -32561.21 | 5422.602   | 87      | 87    | 0      | 12/6/2020 12:32:45 AM | 
 | 15819 | -32529.23 | 5386.369   | 89      | 86    | 0      | 12/6/2020 12:32:47 AM | 
 | 15821 | -32502.04 | 5348.689   | 91      | 83    | 0      | 12/6/2020 12:32:49 AM | 
 | 15823 | -32484.81 | 5308.194   | 96      | 78    | 0      | 12/6/2020 12:32:51 AM | 
 | 15825 | -32477.54 | 5265.718   | 97      | 76    | 0      | 12/6/2020 12:32:53 AM | 
 | 15827 | -32469.65 | 5222.437   | 97      | 74    | 0      | 12/6/2020 12:32:55 AM | 
 | 15829 | -32455.18 | 5191.717   | 88      | 63    | 0      | 12/6/2020 12:32:57 AM | 
 | 15831 | -32424.62 | 5172.359   | 80      | 63    | 0      | 12/6/2020 12:32:59 AM | 
 | 15833 | -32388.03 | 5167.68    | 75      | 65    | 0      | 12/6/2020 12:33:01 AM | 
 | 15835 | -32352.44 | 5170.551   | 73      | 67    | 0      | 12/6/2020 12:33:03 AM | 
 | 15837 | -32314.46 | 5177.043   | 72      | 67    | 0      | 12/6/2020 12:33:05 AM | 
 | 15839 | -32278.25 | 5181.883   | 73      | 66    | 0      | 12/6/2020 12:33:07 AM | 
 | 15841 | -32241.7  | 5182.924   | 76      | 65    | 0      | 12/6/2020 12:33:09 AM | 
 | 15843 | -32206.91 | 5174.756   | 81      | 64    | 0      | 12/6/2020 12:33:11 AM | 
 | 15845 | -32181.49 | 5151.037   | 90      | 63    | 0      | 12/6/2020 12:33:13 AM | 
 | 15847 | -32167.26 | 5125.612   | 93      | 61    | 0      | 12/6/2020 12:33:15 AM | 
 | 15849 | -32152.96 | 5094.986   | 93      | 60    | 0      | 12/6/2020 12:33:17 AM | 
 | 15851 | -32137.06 | 5065.908   | 91      | 59    | 0      | 12/6/2020 12:33:19 AM | 
 | 15853 | -32118.64 | 5039.109   | 90      | 59    | 0      | 12/6/2020 12:33:21 AM | 
 | 15855 | -32095.71 | 5014.645   | 86      | 57    | 0      | 12/6/2020 12:33:23 AM | 
 | 15857 | -32069.03 | 5000.848   | 80      | 50    | 0      | 12/6/2020 12:33:25 AM | 
 | 15859 | -32046.83 | 4986.279   | 90      | 49    | 0      | 12/6/2020 12:33:27 AM | 
 | 15861 | -32025.15 | 4964.697   | 86      | 60    | 0      | 12/6/2020 12:33:29 AM | 
 | 15863 | -31998.39 | 4945.332   | 85      | 59    | 0      | 12/6/2020 12:33:31 AM | 
 | 15865 | -31969.71 | 4925.626   | 85      | 59    | 0      | 12/6/2020 12:33:33 AM | 
 | 15867 | -31942.55 | 4906.771   | 85      | 60    | 0      | 12/6/2020 12:33:35 AM | 
 | 15869 | -31915.97 | 4888.124   | 85      | 60    | 0      | 12/6/2020 12:33:37 AM | 
 | 15871 | -31890.5  | 4868.92    | 87      | 59    | 0      | 12/6/2020 12:33:39 AM | 
 | 15873 | -31870.42 | 4838.701   | 92      | 59    | 0      | 12/6/2020 12:33:41 AM | 
 | 15875 | -31854.04 | 4809.321   | 92      | 59    | 0      | 12/6/2020 12:33:43 AM | 
 | 15877 | -31839.02 | 4781.3     | 92      | 61    | 0      | 12/6/2020 12:33:45 AM | 
 | 15879 | -31821.53 | 4749.664   | 91      | 69    | 0      | 12/6/2020 12:33:47 AM | 
 | 15881 | -31795.49 | 4719.221   | 87      | 78    | 0      | 12/6/2020 12:33:49 AM | 
 | 15883 | -31752.55 | 4697.746   | 79      | 86    | 0      | 12/6/2020 12:33:51 AM | 
 | 15885 | -31703.78 | 4688.754   | 78      | 93    | 0      | 12/6/2020 12:33:53 AM | 
